file_id,source_id,clip_index,sampling_rate,snr_db,rms_db,peak_amplitude,is_clipped
XC318819_4776,318819,4776,44100,5.87,-17.07,0.7271,False
XC318819_7776,318819,7776,44100,7.74,-18.75,0.6523,False
XC359540_12356,359540,12356,44100,1.72,-36.62,0.0744,False
XC359540_3356,359540,3356,44100,3.59,-30.70,0.1788,False
XC359540_6356,359540,6356,44100,2.81,-32.39,0.1223,False
XC359540_9356,359540,9356,44100,1.17,-34.63,0.0818,False
XC365725_0,365725,0,44100,7.78,-18.63,0.5551,False
XC365725_3000,365725,3000,44100,4.45,-26.03,0.2654,False
XC38333_294,38333,294,44100,19.57,-26.09,0.6888,False
XC38333_3294,38333,3294,44100,19.57,-25.22,0.5535,False
XC394872_289,394872,289,44100,4.35,-26.94,0.4222,False
XC394872_4565,394872,4565,44100,4.75,-26.01,0.4391,False
XC394872_8513,394872,8513,44100,4.16,-26.68,0.6353,False
XC442555_0,442555,0,44100,11.70,-27.11,0.3615,False
XC442555_3000,442555,3000,44100,12.44,-26.94,0.4026,False
XC442555_6000,442555,6000,44100,12.24,-26.55,0.4307,False
XC447292_11834,447292,11834,44100,24.05,-20.06,0.5741,False
XC447292_14969,447292,14969,44100,20.45,-21.97,0.7856,False
XC447292_18499,447292,18499,44100,21.94,-21.20,0.5593,False
XC447292_24134,447292,24134,44100,16.23,-27.67,0.3523,False
XC447292_29127,447292,29127,44100,22.61,-20.44,0.5692,False
XC447292_3150,447292,3150,44100,23.28,-22.05,0.3318,False
XC447292_36999,447292,36999,44100,23.35,-20.27,0.6009,False
XC447292_8404,447292,8404,44100,25.13,-20.44,0.5885,False
XC447294_10564,447294,10564,44100,16.90,-24.54,0.3298,False
XC447294_1091,447294,1091,44100,9.18,-28.70,0.2094,False
XC447294_14313,447294,14313,44100,14.66,-24.70,0.3297,False
XC447294_17362,447294,17362,44100,11.14,-30.82,0.2664,False
XC447294_4490,447294,4490,44100,16.17,-23.93,0.3613,False
XC447294_7506,447294,7506,44100,16.23,-24.84,0.3238,False
XC462432_12404,462432,12404,44100,14.60,-21.55,0.5627,False
XC462432_16478,462432,16478,44100,14.47,-21.50,0.5706,False
XC462432_20533,462432,20533,44100,12.07,-23.06,0.6348,False
XC462432_24750,462432,24750,44100,16.11,-20.90,0.5513,False
XC462432_34729,462432,34729,44100,6.99,-22.66,0.5294,False
XC462432_4055,462432,4055,44100,14.84,-22.60,0.5377,False
XC462432_470,462432,470,44100,15.73,-21.67,0.4831,False
XC462432_7589,462432,7589,44100,14.92,-21.57,0.4662,False
XC472569_12634,472569,12634,44100,8.24,-29.88,0.2385,False
XC472569_15634,472569,15634,44100,8.14,-32.24,0.1965,False
XC472569_3634,472569,3634,44100,6.72,-21.51,0.3804,False
XC472569_634,472569,634,44100,13.18,-28.25,0.4168,False
XC472569_6634,472569,6634,44100,4.58,-23.05,0.3345,False
XC472569_9634,472569,9634,44100,4.75,-25.63,0.2726,False
XC479829_3930,479829,3930,44100,5.19,-27.60,0.2503,False
XC498369_3448,498369,3448,44100,14.29,-23.35,0.4072,False
XC498369_445,498369,445,44100,8.73,-20.80,0.5872,False
XC498369_6472,498369,6472,44100,9.69,-24.69,0.3684,False
XC498369_9741,498369,9741,44100,9.47,-26.27,0.3573,False
XC541285_11301,541285,11301,44100,4.37,-46.47,0.0319,False
XC541285_8135,541285,8135,44100,4.23,-46.33,0.0336,False
XC548744_3510,548744,3510,44100,9.11,-26.62,0.3937,False
XC548744_499,548744,499,44100,8.62,-26.27,0.3315,False
XC548744_6540,548744,6540,44100,10.19,-28.00,0.2569,False
XC583144_12062,583144,12062,44100,11.12,-40.66,0.0628,False
XC583144_18031,583144,18031,44100,9.30,-41.08,0.0534,False
XC583144_21380,583144,21380,44100,8.63,-42.70,0.0512,False
XC583144_29932,583144,29932,44100,8.61,-41.38,0.0540,False
XC583144_38566,583144,38566,44100,9.01,-40.78,0.0609,False
XC583144_650,583144,650,44100,10.80,-40.06,0.0627,False
XC583144_8935,583144,8935,44100,10.56,-41.12,0.0598,False
XC583630_10098,583630,10098,44100,5.79,-44.95,0.0517,False
XC583630_4345,583630,4345,44100,3.82,-46.34,0.0569,False
XC583630_959,583630,959,44100,4.34,-45.64,0.0582,False
XC606430_0,606430,0,44100,15.13,-34.51,0.1381,False
XC606430_3433,606430,3433,44100,8.96,-38.16,0.0903,False
XC633084_14,633084,14,44100,25.41,-20.12,0.6310,False
XC633084_3014,633084,3014,44100,21.15,-22.79,0.6196,False
XC633084_6178,633084,6178,44100,18.42,-20.12,0.6565,False
XC707552_2815,707552,2815,44100,13.99,-35.34,0.0906,False
XC707552_5815,707552,5815,44100,10.69,-35.40,0.0919,False
XC707552_8465,707552,8465,44100,15.23,-39.80,0.0769,False
XC709128_14,709128,14,44100,30.37,-33.34,0.1888,False
XC709128_3000,709128,3000,44100,37.94,-32.14,0.2425,False
XC709128_6092,709128,6092,44100,39.17,-31.17,0.2280,False
XC711892_3528,711892,3528,44100,15.26,-24.55,0.3705,False
XC711892_528,711892,528,44100,12.14,-28.63,0.2160,False
XC711892_6528,711892,6528,44100,14.67,-24.35,0.5475,False
XC711892_9528,711892,9528,44100,16.52,-24.51,0.4934,False
XC724405_12817,724405,12817,44100,30.59,-37.39,0.0809,False
XC724405_17708,724405,17708,44100,32.19,-35.72,0.1017,False
XC724405_23460,724405,23460,44100,30.39,-36.36,0.0820,False
XC724405_29287,724405,29287,44100,28.65,-37.88,0.1195,False
XC724405_33816,724405,33816,44100,28.91,-38.84,0.1001,False
XC724405_37967,724405,37967,44100,23.80,-42.52,0.0495,False
XC724405_5571,724405,5571,44100,29.06,-37.85,0.0999,False
XC724405_8605,724405,8605,44100,33.53,-35.17,0.1041,False
XC724405_996,724405,996,44100,31.85,-35.92,0.0980,False
XC724411_14502,724411,14502,44100,9.81,-23.97,0.4646,False
XC724411_23753,724411,23753,44100,8.87,-15.34,0.9492,False
XC724411_27146,724411,27146,44100,14.26,-16.86,0.7743,False
XC724411_6219,724411,6219,44100,7.26,-15.95,0.8181,False
XC724411_9613,724411,9613,44100,10.66,-16.16,0.7889,False
XC741765_0,741765,0,44100,17.20,-39.37,0.0840,False
XC741765_12860,741765,12860,44100,16.48,-38.88,0.0951,False
XC741765_16575,741765,16575,44100,16.55,-38.34,0.0924,False
XC741765_4612,741765,4612,44100,16.93,-38.73,0.0903,False
XC741765_9723,741765,9723,44100,15.14,-40.29,0.0737,False
XC764940_11467,764940,11467,44100,23.91,-23.75,0.3198,False
XC764940_19343,764940,19343,44100,23.35,-24.67,0.2841,False
XC764940_24761,764940,24761,44100,21.19,-26.29,0.2919,False
XC764940_32767,764940,32767,44100,21.70,-26.04,0.4314,False
XC764940_37053,764940,37053,44100,20.44,-27.26,0.2759,False
XC764940_3753,764940,3753,44100,17.18,-30.14,0.2404,False
XC764940_40465,764940,40465,44100,17.67,-30.25,0.2598,False
XC764940_753,764940,753,44100,17.07,-31.57,0.2485,False
XC764940_8475,764940,8475,44100,21.46,-26.92,0.2676,False
XC764942_0,764942,0,44100,14.84,-36.91,0.1183,False
XC764942_11614,764942,11614,44100,20.29,-28.94,0.3130,False
XC764942_20105,764942,20105,44100,14.05,-34.41,0.1471,False
XC764942_23105,764942,23105,44100,15.26,-31.70,0.1971,False
XC764942_26105,764942,26105,44100,8.08,-22.56,0.4058,False
XC764942_32105,764942,32105,44100,18.38,-22.34,0.4609,False
XC764942_42354,764942,42354,44100,14.56,-39.11,0.1151,False
XC764942_5614,764942,5614,44100,7.92,-24.97,0.3252,False
XC764942_61561,764942,61561,44100,15.32,-33.63,0.1873,False
XC764942_8614,764942,8614,44100,19.20,-29.35,0.3273,False
XC764945_116202,764945,116202,44100,46.07,-26.28,0.3264,False
XC764945_157892,764945,157892,44100,44.18,-28.94,0.3602,False
XC764945_161186,764945,161186,44100,45.45,-29.79,0.3243,False
XC764945_164676,764945,164676,44100,37.97,-37.33,0.2261,False
XC764945_170980,764945,170980,44100,42.00,-33.85,0.2251,False
XC764945_38050,764945,38050,44100,39.48,-24.94,0.4559,False
XC764945_482,764945,482,44100,30.78,-24.68,0.4677,False
XC764945_76622,764945,76622,44100,45.40,-23.15,0.4854,False
XC767766_11936,767766,11936,44100,8.54,-36.88,0.0912,False
XC767766_14,767766,14,44100,7.70,-39.00,0.0735,False
XC767766_15527,767766,15527,44100,7.66,-35.64,0.1093,False
XC767766_3014,767766,3014,44100,9.08,-37.15,0.0780,False
XC767766_8867,767766,8867,44100,9.13,-36.23,0.0999,False
XC797439_13500,797439,13500,44100,3.76,-37.13,0.0745,False
XC797439_19449,797439,19449,44100,5.31,-36.92,0.0804,False
XC797439_24468,797439,24468,44100,5.09,-37.39,0.0831,False
XC797439_4810,797439,4810,44100,4.92,-37.00,0.0736,False
XC797439_644,797439,644,44100,4.10,-38.06,0.0705,False
XC797439_9398,797439,9398,44100,4.33,-36.72,0.0706,False
XC797495_13337,797495,13337,44100,8.81,-37.25,0.1288,False
XC797495_17462,797495,17462,44100,9.17,-38.06,0.0897,False
XC797495_21269,797495,21269,44100,9.99,-35.89,0.1079,False
XC797495_24954,797495,24954,44100,10.75,-35.97,0.1390,False
XC797495_29323,797495,29323,44100,10.28,-37.05,0.1081,False
XC797495_4722,797495,4722,44100,10.92,-38.17,0.0953,False
XC797495_513,797495,513,44100,10.62,-38.31,0.0897,False
XC797495_9000,797495,9000,44100,9.32,-38.47,0.0899,False
XC818183_103778,818183,103778,44100,18.56,-32.60,0.1393,False
XC818183_106778,818183,106778,44100,19.67,-30.50,0.2002,False
XC818183_148891,818183,148891,44100,21.12,-29.13,0.2892,False
XC818183_17970,818183,17970,44100,22.92,-27.10,0.3021,False
XC818183_29970,818183,29970,44100,25.34,-24.48,0.4484,False
XC818183_57871,818183,57871,44100,20.22,-28.46,0.2591,False
XC818183_5970,818183,5970,44100,22.22,-27.49,0.3158,False
XC842519_14212,842519,14212,44100,13.33,-29.57,0.3040,False
XC842519_26569,842519,26569,44100,14.09,-26.14,0.3441,False
XC842519_3000,842519,3000,44100,11.18,-17.34,0.6401,False
XC842519_50890,842519,50890,44100,17.19,-31.79,0.2166,False
XC842519_56111,842519,56111,44100,12.21,-26.77,0.3436,False
XC842519_60619,842519,60619,44100,17.84,-30.52,0.2456,False
XC842519_72234,842519,72234,44100,12.29,-35.19,0.1396,False
XC842519_9000,842519,9000,44100,11.91,-25.92,0.3289,False
XC842521_3105,842521,3105,44100,11.24,-23.81,0.4237,False
XC842521_53,842521,53,44100,5.93,-20.89,0.7080,False
XC842521_6223,842521,6223,44100,11.17,-24.71,0.5936,False
XC843764_12118,843764,12118,44100,22.39,-22.96,0.6065,False
XC843764_1522,843764,1522,44100,20.87,-23.69,0.5405,False
XC843764_16718,843764,16718,44100,20.56,-24.07,0.5174,False
XC843764_33621,843764,33621,44100,22.18,-23.64,0.5420,False
XC843764_49614,843764,49614,44100,19.37,-22.25,0.5431,False
XC843764_55557,843764,55557,44100,16.45,-20.04,0.6801,False
XC844113_101864,844113,101864,44100,5.03,-47.83,0.0209,False
XC844113_1993,844113,1993,44100,4.03,-47.43,0.0178,False
XC844113_24949,844113,24949,44100,6.55,-48.22,0.0160,False
XC844113_33193,844113,33193,44100,3.12,-48.47,0.0151,False
XC844113_39193,844113,39193,44100,3.54,-47.09,0.0188,False
XC844113_9384,844113,9384,44100,4.18,-46.73,0.0215,False
XC845311_3279,845311,3279,44100,11.49,-22.44,0.7079,False
XC845311_6660,845311,6660,44100,8.57,-23.71,0.4962,False
XC845311_89,845311,89,44100,9.26,-23.27,0.5829,False
XC845311_9709,845311,9709,44100,7.83,-25.78,0.4474,False
XC892691_12384,892691,12384,44100,17.83,-27.75,0.3062,False
XC892691_6502,892691,6502,44100,17.25,-28.66,0.3087,False
XC892691_738,892691,738,44100,18.29,-27.66,0.3064,False
XC904468_12279,904468,12279,44100,11.96,-32.09,0.1129,False
XC904468_17436,904468,17436,44100,13.38,-32.57,0.1205,False
XC904468_21136,904468,21136,44100,12.26,-33.01,0.1127,False
XC904468_25519,904468,25519,44100,12.95,-33.50,0.1170,False
XC904468_33790,904468,33790,44100,12.34,-32.42,0.1245,False
XC904468_38987,904468,38987,44100,12.19,-33.12,0.1115,False
XC904468_42690,904468,42690,44100,10.54,-33.28,0.0977,False
XC904468_8151,904468,8151,44100,11.02,-32.29,0.1165,False
XC906828_2593,906828,2593,44100,7.92,-35.34,0.0940,False
XC906828_5888,906828,5888,44100,11.89,-30.96,0.1522,False
XC906828_8977,906828,8977,44100,10.67,-32.65,0.1535,False
XC910592_12840,910592,12840,44100,20.31,-17.25,0.7801,False
XC910592_16610,910592,16610,44100,31.14,-15.96,0.7737,False
XC910592_22907,910592,22907,44100,13.83,-24.20,0.4114,False
XC910592_28148,910592,28148,44100,15.58,-18.94,0.5777,False
XC910592_3001,910592,3001,44100,24.47,-16.16,0.7044,False
XC910592_34099,910592,34099,44100,20.96,-27.65,0.2308,False
XC910592_38477,910592,38477,44100,20.91,-26.61,0.2349,False
XC910592_7026,910592,7026,44100,25.84,-24.99,0.5808,False
XC911389_0,911389,0,44100,8.06,-42.34,0.0354,False
XC911389_3000,911389,3000,44100,8.55,-44.70,0.0237,False
XC911389_6000,911389,6000,44100,9.09,-43.70,0.0291,False
XC944619_15255,944619,15255,44100,14.29,-29.20,0.4465,False
XC944619_21204,944619,21204,44100,9.84,-26.46,0.4844,False
XC944619_24216,944619,24216,44100,17.34,-24.05,0.4002,False
XC944619_255,944619,255,44100,11.40,-27.39,0.4425,False
XC944619_27224,944619,27224,44100,14.45,-25.50,0.4937,False
XC944619_30680,944619,30680,44100,13.63,-26.80,0.4068,False
XC944619_5381,944619,5381,44100,6.91,-29.69,0.2626,False
XC944619_8798,944619,8798,44100,9.68,-27.85,0.3598,False
XC944621_11316,944621,11316,44100,21.03,-29.41,0.2461,False
XC944621_133,944621,133,44100,16.49,-28.50,0.2340,False
XC944621_15108,944621,15108,44100,19.30,-29.24,0.2209,False
XC944621_21516,944621,21516,44100,22.49,-21.71,0.4738,False
XC944621_27108,944621,27108,44100,17.32,-31.79,0.1633,False
XC944621_31215,944621,31215,44100,16.70,-30.25,0.2660,False
XC944621_37261,944621,37261,44100,19.85,-24.86,0.6753,False
XC944621_7539,944621,7539,44100,20.15,-27.82,0.2670,False
XC946362_0,946362,0,44100,15.34,-27.56,0.3119,False
XC946362_14449,946362,14449,44100,5.31,-32.84,0.1650,False
XC946362_3212,946362,3212,44100,10.19,-24.43,0.6101,False
XC946362_6225,946362,6225,44100,13.43,-14.36,0.9441,False
XC946362_9268,946362,9268,44100,12.13,-15.63,0.9075,False
XC951556_0,951556,0,44100,16.20,-28.19,0.2535,False
XC951556_29631,951556,29631,44100,7.30,-37.33,0.1285,False
XC951556_3067,951556,3067,44100,16.00,-28.97,0.2687,False
XC951556_42696,951556,42696,44100,15.61,-29.13,0.3410,False
XC951556_46520,951556,46520,44100,10.10,-34.42,0.1537,False
XC951556_49561,951556,49561,44100,10.47,-33.95,0.2089,False
XC951556_60422,951556,60422,44100,13.29,-31.36,0.2373,False
XC951556_6182,951556,6182,44100,16.86,-26.43,0.5367,False
XC951556_9379,951556,9379,44100,6.88,-39.11,0.1031,False
XC956335_12294,956335,12294,44100,8.23,-27.39,0.3923,False
XC956335_192,956335,192,44100,6.33,-32.58,0.2271,False
XC956335_3317,956335,3317,44100,7.03,-30.34,0.3104,False
XC956335_6450,956335,6450,44100,7.39,-27.31,0.3668,False
XC956342_15,956342,15,44100,6.97,-20.61,0.5112,False
XC956342_3555,956342,3555,44100,7.61,-18.29,0.6299,False
XC956355_15450,956355,15450,44100,15.41,-35.46,0.1312,False
XC956355_20661,956355,20661,44100,9.68,-40.18,0.1021,False
XC956355_26661,956355,26661,44100,14.48,-35.49,0.1314,False
XC956355_34107,956355,34107,44100,7.95,-42.08,0.0826,False
XC956355_38360,956355,38360,44100,12.38,-37.96,0.1147,False
XC956355_50866,956355,50866,44100,17.19,-36.60,0.1511,False
XC956355_597,956355,597,44100,14.87,-38.52,0.0882,False
XC956355_8289,956355,8289,44100,4.63,-46.75,0.0358,False
XC956356_11933,956356,11933,44100,7.47,-41.84,0.0480,False
XC956356_20019,956356,20019,44100,7.77,-40.77,0.0685,False
XC956356_26468,956356,26468,44100,6.50,-42.25,0.0607,False
XC956356_33729,956356,33729,44100,8.21,-40.88,0.0571,False
XC956356_3848,956356,3848,44100,8.01,-42.33,0.0519,False
XC956356_39213,956356,39213,44100,7.65,-41.61,0.0592,False
XC956356_46054,956356,46054,44100,9.42,-40.54,0.0560,False
XC956356_50596,956356,50596,44100,7.78,-43.47,0.0465,False
XC956362_11166,956362,11166,44100,6.56,-38.58,0.3436,False
XC956362_15106,956362,15106,44100,7.63,-38.89,0.2126,False
XC956362_291,956362,291,44100,8.97,-37.39,0.3538,False
XC956362_34818,956362,34818,44100,8.57,-25.90,0.3351,False
XC956362_38394,956362,38394,44100,16.47,-26.62,0.5978,False
XC956362_46202,956362,46202,44100,10.22,-34.33,0.4563,False
XC956362_50020,956362,50020,44100,11.00,-31.88,0.6849,False
XC956362_6425,956362,6425,44100,12.14,-30.41,0.5421,False
XC956367_16362,956367,16362,44100,7.68,-34.27,0.3535,False
XC956367_2241,956367,2241,44100,8.74,-32.96,0.4564,False
XC956367_23752,956367,23752,44100,11.18,-30.75,0.7154,False
XC956367_27097,956367,27097,44100,7.52,-34.01,0.3363,False
XC956367_37230,956367,37230,44100,7.85,-33.54,0.3140,False
XC956367_6286,956367,6286,44100,8.71,-33.22,0.3839,False
XC956373_18000,956373,18000,44100,2.62,-44.76,0.0854,False
XC956373_24000,956373,24000,44100,8.11,-40.18,0.4341,False
XC956373_31371,956373,31371,44100,13.57,-39.20,0.3160,False
XC956373_35353,956373,35353,44100,9.52,-44.13,0.2263,False
XC956373_43587,956373,43587,44100,15.70,-37.99,0.2433,False
XC956373_4968,956373,4968,44100,10.31,-39.61,0.2339,False
XC956373_52217,956373,52217,44100,11.77,-41.68,0.2796,False
XC956373_8502,956373,8502,44100,5.45,-42.60,0.1797,False
XC956375_12000,956375,12000,44100,15.25,-33.26,0.2137,False
XC956375_2942,956375,2942,44100,15.27,-20.91,0.7024,False
XC956375_37149,956375,37149,44100,12.12,-30.19,0.1762,False
XC956375_43783,956375,43783,44100,8.68,-32.05,0.1209,False
XC956375_50938,956375,50938,44100,16.58,-31.89,0.2583,False
XC956375_54225,956375,54225,44100,13.30,-36.59,0.1313,False
XC956375_6000,956375,6000,44100,23.17,-27.40,0.3413,False
XC956375_9000,956375,9000,44100,20.63,-28.63,0.2757,False
XC956376_1874,956376,1874,44100,21.73,-32.75,0.2052,False
XC956376_19871,956376,19871,44100,18.39,-32.37,0.1784,False
XC956376_22871,956376,22871,44100,20.01,-31.23,0.1868,False
XC956376_25871,956376,25871,44100,21.36,-30.00,0.2061,False
XC956376_28871,956376,28871,44100,20.44,-28.63,0.2253,False
XC956376_4871,956376,4871,44100,17.24,-32.63,0.1755,False
XC956376_7871,956376,7871,44100,23.07,-29.25,0.1891,False
XC956379_101,956379,101,44100,13.70,-19.55,0.7845,False
XC956382_13470,956382,13470,44100,12.16,-30.50,0.2243,False
XC956382_137,956382,137,44100,12.69,-25.26,0.4158,False
XC956382_18000,956382,18000,44100,11.75,-29.19,0.2601,False
XC956382_22517,956382,22517,44100,11.76,-29.22,0.2566,False
XC956382_26887,956382,26887,44100,13.49,-28.48,0.2803,False
XC956382_31668,956382,31668,44100,12.91,-27.68,0.2899,False
XC956382_4581,956382,4581,44100,13.40,-29.18,0.2156,False
XC956382_8962,956382,8962,44100,13.36,-29.24,0.2181,False
XC956383_18035,956383,18035,44100,11.82,-33.26,0.2195,False
XC956383_23952,956383,23952,44100,16.70,-26.09,0.3221,False
XC956383_28,956383,28,44100,16.68,-26.39,0.3847,False
XC956383_30626,956383,30626,44100,13.72,-30.84,0.3070,False
XC956383_3218,956383,3218,44100,16.02,-25.71,0.3851,False
XC956383_41052,956383,41052,44100,17.21,-33.35,0.1354,False
XC956383_6867,956383,6867,44100,16.52,-26.79,0.3228,False
XC956391_23799,956391,23799,44100,16.37,-24.06,0.4183,False
XC956391_26799,956391,26799,44100,17.88,-23.51,0.3914,False
XC956391_29799,956391,29799,44100,16.48,-26.58,0.3942,False
XC956391_307,956391,307,44100,11.54,-31.51,0.3282,False
XC956391_32847,956391,32847,44100,13.47,-30.06,0.3410,False
XC956391_36050,956391,36050,44100,6.72,-36.41,0.1590,False
XC956391_40634,956391,40634,44100,4.85,-38.24,0.1296,False
XC956391_46743,956391,46743,44100,10.11,-32.53,0.1951,False
XC956391_8799,956391,8799,44100,16.83,-24.56,0.3539,False
XC956392_15000,956392,15000,44100,16.67,-28.92,0.3192,False
XC956392_21000,956392,21000,44100,18.67,-27.99,0.3690,False
XC956392_3000,956392,3000,44100,17.10,-29.60,0.3425,False
XC956392_33659,956392,33659,44100,17.90,-29.19,0.4330,False
XC956392_45703,956392,45703,44100,22.40,-25.95,0.4542,False
XC956392_53392,956392,53392,44100,16.42,-32.70,0.2688,False
XC956392_64891,956392,64891,44100,21.21,-28.82,0.4444,False
XC956392_67953,956392,67953,44100,17.70,-32.13,0.3269,False
XC956392_9000,956392,9000,44100,20.20,-27.60,0.4156,False
XC956393_12819,956393,12819,44100,20.86,-32.02,0.2545,False
XC956393_26826,956393,26826,44100,15.12,-40.69,0.1049,False
XC956393_3000,956393,3000,44100,22.05,-34.27,0.2301,False
XC956393_31421,956393,31421,44100,21.07,-34.38,0.1808,False
XC956393_37139,956393,37139,44100,20.35,-34.91,0.1409,False
XC956393_46360,956393,46360,44100,24.36,-31.54,0.2785,False
XC956393_58054,956393,58054,44100,23.44,-33.02,0.1896,False
XC956393_67532,956393,67532,44100,20.29,-35.31,0.1570,False
XC956393_9285,956393,9285,44100,19.68,-29.06,0.3436,False
XC956395_10156,956395,10156,44100,10.44,-28.17,0.3015,False
XC956395_13933,956395,13933,44100,8.64,-29.04,0.2450,False
XC956395_1522,956395,1522,44100,11.96,-24.57,0.4213,False
XC956395_6078,956395,6078,44100,10.51,-26.89,0.3624,False
XC956403_12028,956403,12028,44100,19.07,-19.83,0.7805,False
XC956403_23882,956403,23882,44100,17.40,-19.21,0.5685,False
XC956403_27142,956403,27142,44100,17.88,-18.81,0.6360,False
XC956403_37141,956403,37141,44100,14.51,-21.80,0.6747,False
XC956403_452,956403,452,44100,16.98,-23.21,0.4184,False
XC956403_6670,956403,6670,44100,23.54,-14.36,0.9758,False
XC956404_26283,956404,26283,44100,14.97,-29.93,0.2352,False
XC956404_33811,956404,33811,44100,14.14,-31.52,0.2036,False
XC956404_40273,956404,40273,44100,18.14,-25.83,0.2945,False
XC956404_45920,956404,45920,44100,9.66,-37.34,0.1371,False
XC956404_50183,956404,50183,44100,14.95,-29.73,0.2178,False
XC956404_64959,956404,64959,44100,3.92,-43.50,0.0598,False
XC956404_68138,956404,68138,44100,4.57,-44.09,0.0597,False
XC956404_74095,956404,74095,44100,5.43,-43.65,0.0587,False
XC956409_10582,956409,10582,44100,21.33,-38.55,0.1434,False
XC956409_159941,956409,159941,44100,23.03,-34.64,0.1701,False
XC956409_22076,956409,22076,44100,22.94,-34.97,0.1767,False
XC956409_30470,956409,30470,44100,22.92,-34.29,0.1595,False
XC956409_6930,956409,6930,44100,27.89,-31.31,0.2065,False
XC956409_78038,956409,78038,44100,25.84,-34.02,0.1935,False
XC956413_108405,956413,108405,44100,17.82,-36.71,0.1021,False
XC956413_21045,956413,21045,44100,18.67,-34.71,0.1250,False
XC956413_24095,956413,24095,44100,16.07,-37.18,0.1113,False
XC956413_30547,956413,30547,44100,11.70,-43.35,0.0690,False
XC956413_4167,956413,4167,44100,13.89,-40.28,0.0927,False
XC956413_41781,956413,41781,44100,18.88,-35.93,0.1086,False
XC956413_76918,956413,76918,44100,12.97,-41.00,0.0587,False
XC956417_13162,956417,13162,44100,14.27,-24.75,0.3409,False
XC956417_3218,956417,3218,44100,15.78,-29.97,0.1700,False
XC956417_6484,956417,6484,44100,11.81,-25.38,0.3067,False
XC956417_9872,956417,9872,44100,13.39,-24.20,0.3887,False
XC956418_10680,956418,10680,44100,12.26,-25.49,0.5056,False
XC956418_25510,956418,25510,44100,11.60,-25.89,0.4496,False
XC956418_34256,956418,34256,44100,7.15,-30.55,0.4422,False
XC956418_37308,956418,37308,44100,12.34,-25.32,0.5785,False
XC956418_42259,956418,42259,44100,14.74,-22.68,0.5649,False
XC956418_48711,956418,48711,44100,10.07,-26.34,0.4360,False
XC956418_63297,956418,63297,44100,11.55,-25.82,0.4728,False
XC956418_7666,956418,7666,44100,9.80,-28.06,0.4804,False
XC956419_13594,956419,13594,44100,6.16,-33.53,0.1877,False
XC956419_22754,956419,22754,44100,9.26,-29.30,0.2643,False
XC956419_29011,956419,29011,44100,6.74,-34.03,0.1924,False
XC956419_37112,956419,37112,44100,9.41,-33.35,0.2270,False
XC956419_47972,956419,47972,44100,3.38,-38.49,0.1422,False
XC956419_56909,956419,56909,44100,4.98,-34.19,0.1786,False
XC956419_64402,956419,64402,44100,6.41,-33.79,0.1918,False
XC956419_9443,956419,9443,44100,8.49,-33.41,0.2049,False
XC956424_24455,956424,24455,44100,11.12,-30.04,0.2686,False
XC956424_32544,956424,32544,44100,9.80,-30.34,0.2476,False
XC956424_43470,956424,43470,44100,10.49,-30.96,0.2377,False
XC956424_50458,956424,50458,44100,7.94,-31.31,0.2414,False
XC956424_59713,956424,59713,44100,8.37,-23.92,0.2707,False
XC956424_62844,956424,62844,44100,10.70,-25.94,0.2042,False
XC956426_101740,956426,101740,44100,13.31,-25.28,0.4670,False
XC956426_16743,956426,16743,44100,1.37,-38.45,0.0697,False
XC956426_23708,956426,23708,44100,4.41,-35.14,0.1029,False
XC956426_32503,956426,32503,44100,8.43,-29.50,0.2322,False
XC956426_3380,956426,3380,44100,14.16,-25.03,0.4662,False
XC956426_38206,956426,38206,44100,6.01,-33.62,0.1665,False
XC956426_53951,956426,53951,44100,3.46,-36.39,0.0960,False
XC956426_69289,956426,69289,44100,8.36,-30.47,0.1974,False
XC956426_8343,956426,8343,44100,3.19,-36.81,0.1387,False
XC956431_12051,956431,12051,44100,4.76,-21.16,0.7297,False
XC956431_20296,956431,20296,44100,4.87,-21.58,0.6324,False
XC956431_24610,956431,24610,44100,5.80,-21.14,0.7902,False
XC956433_2745,956433,2745,44100,4.32,-24.47,0.3107,False
XC956433_27577,956433,27577,44100,3.87,-25.11,0.3211,False
XC956433_32181,956433,32181,44100,5.96,-22.30,0.4729,False
XC956433_36297,956433,36297,44100,3.32,-26.45,0.2056,False
XC956433_47284,956433,47284,44100,5.21,-25.08,0.2583,False
XC956433_6180,956433,6180,44100,3.94,-24.34,0.3342,False
XC956436_15309,956436,15309,44100,4.52,-20.19,0.4889,False
XC956436_18319,956436,18319,44100,5.84,-19.65,0.7940,False
XC956436_21741,956436,21741,44100,5.83,-15.76,0.8610,False
XC956436_24747,956436,24747,44100,5.11,-17.34,0.9330,False
XC956436_27872,956436,27872,44100,6.25,-17.73,0.9838,False
XC956438_13159,956438,13159,44100,5.17,-20.78,0.4790,False
XC956438_16800,956438,16800,44100,6.67,-22.76,0.4787,False
XC956438_2750,956438,2750,44100,2.78,-27.42,0.1780,False
XC956438_6000,956438,6000,44100,3.25,-26.25,0.2399,False
XC956438_9524,956438,9524,44100,2.44,-22.94,0.3459,False
XC956441_15108,956441,15108,44100,3.76,-21.08,0.3916,False
XC956441_380,956441,380,44100,3.90,-21.04,0.3843,False
XC956441_4736,956441,4736,44100,3.41,-21.42,0.3997,False
XC956441_9108,956441,9108,44100,3.63,-20.76,0.3865,False
XC956442_11428,956442,11428,44100,4.06,-25.50,0.2893,False
